-69.917267,194.804062,1.764
-69.917267,194.804062,3.528
-69.917267,194.804062,5.292
-69.917267,194.804062,7.056
-69.917267,194.804062,8.820
-69.917267,194.804062,10.584
-69.917267,194.804062,12.348
-69.917267,194.804062,14.112
-69.917114,194.804062,12.208
-69.916908,194.804092,0.180
-69.916306,194.804611,0.865
-69.916115,194.804749,1.076
-69.916161,194.804626,1.031
-69.916313,194.804474,0.866
-69.916489,194.804337,0.666
-69.916626,194.804230,0.476
-69.916733,194.804108,0.317
-69.916817,194.804077,0.195
-69.916862,194.804047,0.109
-69.916901,194.804001,0.051
-69.916908,194.803940,0.016
-69.916939,194.803925,0.004
-69.916946,194.803894,0.012
-69.916946,194.803894,0.000
-69.916954,194.803879,0.009
-69.900925,194.804367,2.200
-69.865990,194.806625,2.338
-69.857796,194.809464,0.710
-69.843781,194.809433,1.411
-69.839424,194.809235,0.039
-69.837158,194.809067,0.548
-69.835815,194.808624,0.005
-69.830040,194.808609,0.510
-69.828598,194.808441,0.005
-69.826057,194.807861,0.250
-69.822777,194.807373,0.231
-69.819756,194.807831,0.214
-69.816963,194.807358,0.208
-69.814072,194.807831,0.226
-69.809479,194.807449,0.583
-69.794884,194.807739,1.280
-69.792625,194.808563,0.027
-69.791527,194.808609,0.420
-69.784256,194.808655,0.515
-69.777878,194.808990,0.453
-69.772331,194.808441,0.406
-69.767334,194.808777,0.364
-69.761826,194.808746,0.516
-69.748222,194.808563,1.307
-69.744858,194.807785,0.026
-69.743347,194.807663,0.433
-69.737144,194.807785,0.433
-69.731750,194.807175,0.388
-69.726929,194.807480,0.346
-69.722427,194.806931,0.338
-69.716209,194.807297,0.722
-69.699684,194.806839,1.465
-69.695786,194.807541,0.029
-69.694885,194.808212,0.292
-69.691193,194.807602,0.270
-69.687668,194.807922,0.255
-69.684189,194.807404,0.263
-69.679199,194.807648,0.575
-69.664787,194.807220,1.339
-69.660515,194.807602,0.028
-69.659805,194.807373,0.282
-69.654373,194.806976,0.378
-69.649574,194.806366,0.352
-69.644997,194.806702,0.333
-69.639587,194.806229,0.461
-69.629219,194.806015,1.077
-69.627754,194.805420,0.017
-69.626091,194.805084,0.421
-69.619675,194.805130,0.442
-69.614166,194.804367,0.396
-69.609253,194.804581,0.353
-69.604637,194.803940,0.353
-69.598183,194.804184,0.745
-69.581711,194.803482,1.373
-69.579063,194.804886,0.029
-69.578079,194.804718,0.347
-69.571419,194.804581,0.460
-69.565666,194.803772,0.418
-69.560303,194.803986,0.389
-69.555054,194.803375,0.441
-69.547089,194.803146,0.810
-69.530243,194.801544,1.440
-69.526558,194.801865,0.030
-69.525887,194.801590,0.279
-69.520630,194.801163,0.366
-69.516022,194.800400,0.341
-69.511513,194.800644,0.332
-69.506866,194.799942,0.412
-69.495354,194.799271,1.192
-69.491280,194.799072,0.024
-69.489273,194.798752,0.502
-69.488152,194.798798,0.006
-69.483765,194.798355,0.404
-69.478714,194.797501,0.356
-69.474251,194.797607,0.315
-69.470291,194.796844,0.298
-69.466385,194.797073,0.286
-69.462524,194.796417,0.311
-69.456764,194.796280,0.637
-69.441429,194.795013,1.412
-69.437378,194.795685,0.028
-69.436531,194.795441,0.320
-69.430908,194.795227,0.393
-69.426025,194.794342,0.355
-69.421555,194.794403,0.320
-69.416649,194.793945,0.434
-69.404503,194.792969,1.231
-69.400368,194.792664,0.026
-69.398689,194.792358,0.448
-69.392975,194.792343,0.401
-69.388039,194.791397,0.358
-69.383461,194.791489,0.334
-69.379120,194.790680,0.331
-69.373451,194.790283,0.618
-69.358612,194.788971,1.373
-69.354187,194.789093,0.029
-69.353333,194.788864,0.323
-69.347176,194.788513,0.428
-69.341896,194.787491,0.381
-69.336952,194.787506,0.355
-69.331917,194.786804,0.401
-69.322968,194.786102,0.969
-69.319984,194.787231,0.020
-69.315765,194.786285,0.696
-69.314369,194.785629,0.010
-69.313774,194.785400,0.238
-69.310539,194.785553,0.223
-69.307655,194.784760,0.214
-69.304764,194.784882,0.208
-69.300835,194.784103,0.471
-69.288223,194.782791,1.213
-69.286308,194.780914,0.024
-69.285576,194.781479,0.237
-69.282570,194.780685,0.227
-69.279556,194.780807,0.216
-69.276573,194.780045,0.236
-69.271217,194.780014,0.666
-69.255310,194.778152,1.429
-69.251488,194.778534,0.029
-69.250809,194.778198,0.279
-69.246582,194.777939,0.301
-69.242813,194.776978,0.279
-69.239151,194.777008,0.264
-69.234489,194.776413,0.468
-69.221252,194.774750,1.298
-69.217018,194.774506,0.026
-69.215675,194.774216,0.409
-69.209000,194.773697,0.463
-69.203300,194.772491,0.414
-69.198135,194.772263,0.368
-69.193459,194.771225,0.360
-69.186829,194.770691,0.728
-69.172058,194.768524,1.166
-69.170616,194.768875,0.022
-69.162758,194.768082,0.691
-69.161491,194.767288,0.013
-69.161469,194.766663,0.076
-69.160324,194.766922,0.082
-69.159050,194.766251,0.103
-69.157333,194.766510,0.127
-69.153854,194.765686,0.493
-69.140320,194.763870,1.270
-69.137207,194.762665,0.025
-69.136536,194.762421,0.299
-69.130684,194.761383,0.411
-69.125557,194.760223,0.380
-69.120667,194.760040,0.355
-69.116104,194.758987,0.350
-69.108383,194.758102,0.857
-69.106880,194.757584,0.014
-69.099678,194.756744,0.729
-69.098450,194.756561,0.011
-69.098000,194.756058,0.194
-69.095322,194.756104,0.186
-69.092880,194.755234,0.188
-69.090210,194.755295,0.195
