-53.364025,206.753372,1.764
-53.364025,206.753372,3.528
-53.364025,206.753372,5.292
-53.364025,206.753372,7.056
-53.364025,206.753372,8.820
-53.364025,206.753372,10.584
-53.364025,206.753372,12.348
-53.364025,206.753372,14.112
-53.363865,206.753387,12.208
-53.363644,206.753372,0.180
-53.362923,206.753220,0.865
-53.362701,206.753159,1.075
-53.362759,206.753082,1.031
-53.362923,206.753036,0.867
-53.363098,206.752991,0.667
-53.363258,206.752991,0.477
-53.363380,206.752960,0.318
-53.363468,206.753006,0.196
-53.363537,206.752991,0.109
-53.363575,206.753006,0.052
-53.363602,206.753021,0.017
-53.363625,206.752991,0.004
-53.363636,206.752960,0.012
-53.363636,206.752960,0.000
-53.363644,206.752945,0.009
-53.346264,206.752945,2.224
-53.306236,206.752945,2.829
-53.271076,206.753189,1.867
-53.263977,206.753586,1.004
-53.244934,206.753769,1.524
-53.240982,206.753357,0.022
-53.236027,206.753723,0.819
-53.234512,206.753357,0.003
-53.233707,206.753357,0.254
-53.226681,206.753418,0.542
-53.219437,206.753891,0.475
-53.213211,206.753326,0.421
-53.207756,206.753815,0.375
-53.202770,206.753265,0.347
-53.194916,206.753250,0.847
-53.193851,206.752975,0.007
-53.184811,206.753204,0.967
-53.183727,206.753540,0.007
-53.182709,206.753525,0.353
-53.176556,206.752411,0.435
-53.170860,206.752945,0.386
-53.165848,206.752487,0.351
-53.161209,206.753098,0.328
-53.155460,206.752747,0.622
-53.139370,206.752335,1.339
-53.136120,206.751938,0.017
-53.134712,206.751938,0.449
-53.127419,206.752426,0.506
-53.120880,206.751877,0.443
-53.115150,206.752365,0.397
-53.109890,206.751938,0.371
-53.104832,206.752304,0.402
-53.092979,206.752228,1.174
-53.088879,206.751877,0.014
-53.085861,206.751877,0.732
-53.079926,206.751968,0.011
-53.079220,206.751968,0.276
-53.074074,206.752441,0.357
-53.069363,206.751953,0.321
-53.065144,206.752533,0.293
-53.061260,206.752060,0.272
-53.056046,206.752197,0.569
-53.041233,206.752319,1.179
-53.039764,206.752594,0.013
-53.038246,206.752640,0.448
-53.032032,206.753067,0.415
-53.026619,206.752594,0.370
-53.021812,206.753159,0.333
-53.017467,206.752655,0.304
-53.012856,206.752747,0.427
-52.999401,206.752289,1.225
-52.994846,206.751343,0.016
-52.993023,206.751343,0.492
-52.989738,206.750992,0.006
-52.985882,206.751495,0.416
-52.980358,206.751007,0.369
-52.975563,206.751450,0.328
-52.971287,206.750931,0.297
-52.967388,206.751450,0.274
-52.963654,206.750916,0.265
-52.957924,206.751465,0.655
-52.942081,206.750931,1.249
-52.939964,206.752441,0.015
-52.938526,206.752457,0.445
-52.930496,206.753036,0.561
-52.923206,206.752487,0.495
-52.916840,206.752975,0.439
-52.911201,206.752426,0.392
-52.905636,206.752960,0.442
-52.894012,206.752869,1.158
-52.888702,206.753693,0.015
-52.885990,206.753693,0.655
-52.884045,206.752350,0.005
-52.882595,206.752350,0.224
-52.874416,206.751648,0.556
-52.867161,206.752197,0.489
-52.860924,206.751724,0.429
-52.855370,206.752304,0.391
-52.850227,206.751877,0.364
-52.844376,206.752197,0.582
-52.828972,206.752243,1.366
-52.825089,206.753220,0.017
-52.823570,206.753220,0.460
-52.814148,206.752457,0.656
-52.805626,206.752975,0.578
-52.798225,206.752518,0.509
-52.791695,206.753098,0.456
-52.785412,206.752914,0.517
-52.771400,206.752975,1.289
-52.767834,206.752014,0.015
-52.765217,206.752029,0.628
-52.763802,206.752243,0.004
-52.762432,206.752258,0.200
-52.756897,206.752228,0.346
-52.752308,206.751770,0.311
-52.748207,206.752335,0.284
-52.744343,206.751892,0.274
-52.737835,206.751999,0.747
-52.736141,206.751801,0.007
-52.724358,206.752441,0.936
-52.722996,206.752731,0.010
-52.722000,206.752716,0.358
-52.715279,206.753540,0.443
-52.709499,206.752975,0.394
-52.704411,206.753433,0.352
-52.699757,206.752899,0.328
-52.693336,206.753006,0.671
-52.675903,206.753189,1.545
-52.671577,206.753632,0.019
-52.670235,206.753647,0.451
-52.664295,206.753250,0.401
-52.659073,206.753708,0.357
-52.654411,206.753159,0.322
-52.650150,206.753586,0.303
-52.645706,206.753418,0.405
-52.632629,206.753174,1.207
-52.628181,206.752243,0.015
-52.626236,206.752228,0.504
-52.624744,206.752609,0.004
-52.621265,206.752747,0.304
-52.615215,206.752258,0.400
-52.609989,206.752716,0.357
-52.605350,206.752182,0.322
-52.601131,206.752670,0.298
-52.595657,206.752274,0.603
-52.579945,206.752243,1.295
-52.576900,206.752563,0.016
-52.575569,206.752579,0.438
-52.569763,206.752182,0.390
-52.564674,206.752655,0.348
-52.560127,206.752106,0.315
-52.555954,206.752579,0.300
-52.551678,206.752319,0.367
-52.539391,206.752365,1.178
-52.536980,206.750290,0.012
-52.534317,206.750305,0.630
-52.532921,206.750488,0.004
-52.531540,206.750504,0.208
-52.525154,206.750015,0.426
-52.519581,206.750458,0.377
-52.514675,206.749939,0.342
-52.510128,206.750381,0.323
-52.505730,206.749969,0.338
-52.496304,206.750122,0.983
-52.492489,206.751038,0.012
-52.489250,206.751068,0.778
-52.487755,206.751495,0.005
-52.486893,206.751495,0.301
-52.482208,206.751572,0.323
-52.477913,206.751114,0.293
-52.474045,206.751678,0.270
