-50.664028,206.753372,1.764
-50.664028,206.753372,3.528
-50.664028,206.753372,5.292
-50.664028,206.753372,7.056
-50.664028,206.753372,8.820
-50.664028,206.753372,10.584
-50.664028,206.753372,12.348
-50.664028,206.753372,14.112
-50.663868,206.753372,12.208
-50.663647,206.753387,0.180
-50.662933,206.753159,0.865
-50.662712,206.753128,1.075
-50.662773,206.753052,1.031
-50.662930,206.753006,0.867
-50.663105,206.752991,0.667
-50.663261,206.752991,0.477
-50.663383,206.752960,0.318
-50.663471,206.753006,0.196
-50.663540,206.752991,0.109
-50.663578,206.753006,0.052
-50.663605,206.753021,0.017
-50.663628,206.752991,0.004
-50.663639,206.752960,0.012
-50.652802,206.753189,1.757
-50.619057,206.751648,2.465
-50.582397,206.746689,2.837
-50.542404,206.743301,2.916
-50.500984,206.744171,3.080
-50.456242,206.748138,3.361
-50.406830,206.748871,3.716
-50.351871,206.745682,4.128
-50.290718,206.745117,4.576
-50.223186,206.744125,5.043
-50.149448,206.737854,5.481
-50.070026,206.732483,5.878
-49.985558,206.724747,6.245
-49.895679,206.718445,6.644
-49.800198,206.720947,7.033
-49.699100,206.721756,7.438
-49.592880,206.725861,7.784
-49.482128,206.727524,8.113
-49.366604,206.732513,8.466
-49.245853,206.734726,8.860
-49.119633,206.740692,9.230
-48.989220,206.743652,9.494
-48.856377,206.750153,9.612
-48.723576,206.753784,9.563
-48.592110,206.746689,9.440
-48.462509,206.739761,9.319
-48.334507,206.730255,9.194
-48.208511,206.722137,9.043
-48.084656,206.711838,8.876
-47.963531,206.703094,8.657
-47.845688,206.703995,8.401
-47.730774,206.701797,8.210
-47.618404,206.702347,8.015
-47.508804,206.700516,7.824
-47.401333,206.700592,7.675
-47.296432,206.707489,7.477
-47.194057,206.710571,7.294
-47.095230,206.716354,6.999
-47.000610,206.719528,6.705
-46.909992,206.716263,6.420
-46.823261,206.715469,6.137
-46.740437,206.712784,5.864
-46.660896,206.711884,5.637
-46.584389,206.713333,5.423
-46.510612,206.710495,5.232
-46.439762,206.710526,5.004
-46.372360,206.708603,4.756
-46.308178,206.708725,4.531
-46.247005,206.707962,4.325
-46.188278,206.707748,4.158
-46.131939,206.709030,3.987
-46.077763,206.708237,3.836
-46.025871,206.708923,3.664
-45.976250,206.708527,3.509
-45.928944,206.709091,3.333
-45.884212,206.708771,3.149
-45.841846,206.709259,2.985
-45.801735,206.708954,2.827
-45.784695,206.708878,0.075
-45.774609,206.708664,0.790
-45.772846,206.708603,0.003
-45.771255,206.708649,0.373
-45.764198,206.708603,0.427
-45.758167,206.708359,0.377
-45.752941,206.708664,0.336
-45.748009,206.708588,0.392
-45.735405,206.708893,1.191
-45.731022,206.709198,0.013
-45.727703,206.709290,0.791
-45.725956,206.709595,0.005
-45.724968,206.709610,0.331
-45.723866,206.709763,0.001
-45.723148,206.709763,0.241
-45.719845,206.709625,0.272
-45.716175,206.709824,0.248
-45.712837,206.709564,0.234
-45.709629,206.709763,0.233
-45.705090,206.709579,0.530
-45.690201,206.709641,1.327
-45.686970,206.709824,0.016
-45.685635,206.709839,0.440
-45.677223,206.709442,0.559
-45.669991,206.709763,0.494
-45.663692,206.709625,0.436
-45.657986,206.709961,0.399
-45.649807,206.710190,0.855
-45.648167,206.710144,0.009
-45.644840,206.710144,0.781
-45.643158,206.709961,0.004
-45.642063,206.709961,0.351
-45.635754,206.710587,0.442
-45.629955,206.710342,0.392
-45.624866,206.710510,0.359
-45.620159,206.710251,0.335
-45.614189,206.710526,0.656
-45.597733,206.710648,1.428
-45.593548,206.711060,0.018
-45.592216,206.711105,0.447
-45.586338,206.711060,0.397
-45.581173,206.711395,0.354
-45.576553,206.711212,0.320
-45.572350,206.711426,0.297
-45.568024,206.711304,0.375
-45.555576,206.711349,1.186
-45.553127,206.710434,0.012
-45.550613,206.710480,0.595
-45.545021,206.710480,0.010
-45.542011,206.710312,0.387
-45.536903,206.710083,0.345
-45.532387,206.710403,0.311
-45.528328,206.710236,0.283
-45.524597,206.710556,0.263
-45.521061,206.710403,0.254
-45.512798,206.710678,0.907
-45.509377,206.710999,0.010
-45.506096,206.710983,0.781
-45.504505,206.710815,0.005
